# frequency,filingStatus,variant,minCents,maxCents,taxCents
BIWEEKLY,SINGLE,STEP2_CHECKBOX,212500,214500,30800
BIWEEKLY,MARRIED,STANDARD,214500,216500,10200
BIWEEKLY,MARRIED,STEP2_CHECKBOX,214500,216500,18000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,214500,216500,14200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,214500,216500,24800
BIWEEKLY,SINGLE,STANDARD,214500,216500,18000
BIWEEKLY,SINGLE,STEP2_CHECKBOX,214500,216500,31300
BIWEEKLY,MARRIED,STANDARD,216500,218500,10400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,216500,218500,18300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,216500,218500,14400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,216500,218500,25200
BIWEEKLY,SINGLE,STANDARD,216500,218500,18300
BIWEEKLY,SINGLE,STEP2_CHECKBOX,216500,218500,31700
BIWEEKLY,MARRIED,STANDARD,218500,220500,10700
BIWEEKLY,MARRIED,STEP2_CHECKBOX,218500,220500,18500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,218500,220500,14600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,218500,220500,25600
BIWEEKLY,SINGLE,STANDARD,218500,220500,18500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,218500,220500,32200
BIWEEKLY,MARRIED,STANDARD,220500,222500,10900
BIWEEKLY,MARRIED,STEP2_CHECKBOX,220500,222500,18700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,220500,222500,14900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,220500,222500,26100
BIWEEKLY,SINGLE,STANDARD,220500,222500,18700
BIWEEKLY,SINGLE,STEP2_CHECKBOX,220500,222500,32600
BIWEEKLY,MARRIED,STANDARD,222500,224500,11100
BIWEEKLY,MARRIED,STEP2_CHECKBOX,222500,224500,19000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,222500,224500,15100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,222500,224500,26500
BIWEEKLY,SINGLE,STANDARD,222500,224500,19000
BIWEEKLY,SINGLE,STEP2_CHECKBOX,222500,224500,33000
BIWEEKLY,MARRIED,STANDARD,224500,226500,11400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,224500,226500,19200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,224500,226500,15400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,224500,226500,27000
BIWEEKLY,SINGLE,STANDARD,224500,226500,19200
BIWEEKLY,SINGLE,STEP2_CHECKBOX,224500,226500,33500
BIWEEKLY,MARRIED,STANDARD,226500,228500,11600
BIWEEKLY,MARRIED,STEP2_CHECKBOX,226500,228500,19500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,226500,228500,15600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,226500,228500,27400
BIWEEKLY,SINGLE,STANDARD,226500,228500,19500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,226500,228500,33900
BIWEEKLY,MARRIED,STANDARD,228500,231500,11900
BIWEEKLY,MARRIED,STEP2_CHECKBOX,228500,231500,19800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,228500,231500,15900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,228500,231500,28000
BIWEEKLY,SINGLE,STANDARD,228500,231500,19800
BIWEEKLY,SINGLE,STEP2_CHECKBOX,228500,231500,34500
BIWEEKLY,MARRIED,STANDARD,231500,234500,12300
BIWEEKLY,MARRIED,STEP2_CHECKBOX,231500,234500,20100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,231500,234500,16300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,231500,234500,28600
BIWEEKLY,SINGLE,STANDARD,231500,234500,20100
BIWEEKLY,SINGLE,STEP2_CHECKBOX,231500,234500,35200
BIWEEKLY,MARRIED,STANDARD,234500,237500,12600
BIWEEKLY,MARRIED,STEP2_CHECKBOX,234500,237500,20500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,234500,237500,16600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,234500,237500,29300
BIWEEKLY,SINGLE,STANDARD,234500,237500,20500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,234500,237500,36000
BIWEEKLY,MARRIED,STANDARD,237500,240500,13000
BIWEEKLY,MARRIED,STEP2_CHECKBOX,237500,240500,20800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,237500,240500,17000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,237500,240500,29900
BIWEEKLY,SINGLE,STANDARD,237500,240500,20800
BIWEEKLY,SINGLE,STEP2_CHECKBOX,237500,240500,36700
BIWEEKLY,MARRIED,STANDARD,240500,243500,13400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,240500,243500,21200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,240500,243500,17300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,240500,243500,30600
BIWEEKLY,SINGLE,STANDARD,240500,243500,21200
BIWEEKLY,SINGLE,STEP2_CHECKBOX,240500,243500,37400
BIWEEKLY,MARRIED,STANDARD,243500,246500,13700
BIWEEKLY,MARRIED,STEP2_CHECKBOX,243500,246500,21600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,243500,246500,17700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,243500,246500,31300
BIWEEKLY,SINGLE,STANDARD,243500,246500,21600
BIWEEKLY,SINGLE,STEP2_CHECKBOX,243500,246500,38100
BIWEEKLY,MARRIED,STANDARD,246500,249500,14100
BIWEEKLY,MARRIED,STEP2_CHECKBOX,246500,249500,22300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,246500,249500,18100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,246500,249500,32000
BIWEEKLY,SINGLE,STANDARD,246500,249500,22300
BIWEEKLY,SINGLE,STEP2_CHECKBOX,246500,249500,38800
BIWEEKLY,MARRIED,STANDARD,249500,252500,14400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,249500,252500,23000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,249500,252500,18400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,249500,252500,32800
BIWEEKLY,SINGLE,STANDARD,249500,252500,23000
BIWEEKLY,SINGLE,STEP2_CHECKBOX,249500,252500,39600
BIWEEKLY,MARRIED,STANDARD,252500,255500,14800
BIWEEKLY,MARRIED,STEP2_CHECKBOX,252500,255500,23600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,252500,255500,18800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,252500,255500,33500
BIWEEKLY,SINGLE,STANDARD,252500,255500,23600
BIWEEKLY,SINGLE,STEP2_CHECKBOX,252500,255500,40300
BIWEEKLY,MARRIED,STANDARD,255500,258500,15200
BIWEEKLY,MARRIED,STEP2_CHECKBOX,255500,258500,24300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,255500,258500,19100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,255500,258500,34200
BIWEEKLY,SINGLE,STANDARD,255500,258500,24300
BIWEEKLY,SINGLE,STEP2_CHECKBOX,255500,258500,41000
BIWEEKLY,MARRIED,STANDARD,258500,261500,15500
BIWEEKLY,MARRIED,STEP2_CHECKBOX,258500,261500,24900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,258500,261500,19500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,258500,261500,34900
BIWEEKLY,SINGLE,STANDARD,258500,261500,24900
BIWEEKLY,SINGLE,STEP2_CHECKBOX,258500,261500,41700
BIWEEKLY,MARRIED,STANDARD,261500,264500,15900
BIWEEKLY,MARRIED,STEP2_CHECKBOX,261500,264500,25600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,261500,264500,19900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,261500,264500,35600
BIWEEKLY,SINGLE,STANDARD,261500,264500,25600
BIWEEKLY,SINGLE,STEP2_CHECKBOX,261500,264500,42400
BIWEEKLY,MARRIED,STANDARD,264500,267500,16200
BIWEEKLY,MARRIED,STEP2_CHECKBOX,264500,267500,26300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,264500,267500,20200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,264500,267500,36400
BIWEEKLY,SINGLE,STANDARD,264500,267500,26300
BIWEEKLY,SINGLE,STEP2_CHECKBOX,264500,267500,43200
BIWEEKLY,MARRIED,STANDARD,267500,270500,16600
BIWEEKLY,MARRIED,STEP2_CHECKBOX,267500,270500,26900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,267500,270500,20600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,267500,270500,37100
BIWEEKLY,SINGLE,STANDARD,267500,270500,26900
BIWEEKLY,SINGLE,STEP2_CHECKBOX,267500,270500,43900
BIWEEKLY,MARRIED,STANDARD,270500,273500,17000
BIWEEKLY,MARRIED,STEP2_CHECKBOX,270500,273500,27600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,270500,273500,20900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,270500,273500,37800
BIWEEKLY,SINGLE,STANDARD,270500,273500,27600
BIWEEKLY,SINGLE,STEP2_CHECKBOX,270500,273500,44600
BIWEEKLY,MARRIED,STANDARD,273500,276500,17300
BIWEEKLY,MARRIED,STEP2_CHECKBOX,273500,276500,28200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,273500,276500,21300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,273500,276500,38500
BIWEEKLY,SINGLE,STANDARD,273500,276500,28200
BIWEEKLY,SINGLE,STEP2_CHECKBOX,273500,276500,45300
BIWEEKLY,MARRIED,STANDARD,276500,279500,17700
BIWEEKLY,MARRIED,STEP2_CHECKBOX,276500,279500,28900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,276500,279500,21700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,276500,279500,39200
BIWEEKLY,SINGLE,STANDARD,276500,279500,28900
BIWEEKLY,SINGLE,STEP2_CHECKBOX,276500,279500,46000
BIWEEKLY,MARRIED,STANDARD,279500,282500,18000
BIWEEKLY,MARRIED,STEP2_CHECKBOX,279500,282500,29600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,279500,282500,22000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,279500,282500,40000
BIWEEKLY,SINGLE,STANDARD,279500,282500,29600
BIWEEKLY,SINGLE,STEP2_CHECKBOX,279500,282500,46800
BIWEEKLY,MARRIED,STANDARD,282500,285500,18400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,282500,285500,30200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,282500,285500,22400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,282500,285500,40700
BIWEEKLY,SINGLE,STANDARD,282500,285500,30200
BIWEEKLY,SINGLE,STEP2_CHECKBOX,282500,285500,47500
BIWEEKLY,MARRIED,STANDARD,285500,288500,18800
BIWEEKLY,MARRIED,STEP2_CHECKBOX,285500,288500,30900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,285500,288500,22700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,285500,288500,41400
BIWEEKLY,SINGLE,STANDARD,285500,288500,30900
BIWEEKLY,SINGLE,STEP2_CHECKBOX,285500,288500,48200
BIWEEKLY,MARRIED,STANDARD,288500,291500,19100
BIWEEKLY,MARRIED,STEP2_CHECKBOX,288500,291500,31500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,288500,291500,23100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,288500,291500,42100
BIWEEKLY,SINGLE,STANDARD,288500,291500,31500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,288500,291500,48900
BIWEEKLY,MARRIED,STANDARD,291500,294500,19500
BIWEEKLY,MARRIED,STEP2_CHECKBOX,291500,294500,32200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,291500,294500,23500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,291500,294500,42800
BIWEEKLY,SINGLE,STANDARD,291500,294500,32200
BIWEEKLY,SINGLE,STEP2_CHECKBOX,291500,294500,49600
BIWEEKLY,MARRIED,STANDARD,294500,297500,19800
BIWEEKLY,MARRIED,STEP2_CHECKBOX,294500,297500,32900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,294500,297500,23800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,294500,297500,43600
BIWEEKLY,SINGLE,STANDARD,294500,297500,32900
BIWEEKLY,SINGLE,STEP2_CHECKBOX,294500,297500,50400
BIWEEKLY,MARRIED,STANDARD,297500,300500,20200
BIWEEKLY,MARRIED,STEP2_CHECKBOX,297500,300500,33500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,297500,300500,24200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,297500,300500,44300
BIWEEKLY,SINGLE,STANDARD,297500,300500,33500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,297500,300500,51100
BIWEEKLY,MARRIED,STANDARD,300500,303500,20600
BIWEEKLY,MARRIED,STEP2_CHECKBOX,300500,303500,34200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,300500,303500,24500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,300500,303500,45000
BIWEEKLY,SINGLE,STANDARD,300500,303500,34200
BIWEEKLY,SINGLE,STEP2_CHECKBOX,300500,303500,51800
BIWEEKLY,MARRIED,STANDARD,303500,306500,20900
BIWEEKLY,MARRIED,STEP2_CHECKBOX,303500,306500,34800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,303500,306500,24900
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,303500,306500,45700
BIWEEKLY,SINGLE,STANDARD,303500,306500,34800
BIWEEKLY,SINGLE,STEP2_CHECKBOX,303500,306500,52500
BIWEEKLY,MARRIED,STANDARD,306500,309500,21300
BIWEEKLY,MARRIED,STEP2_CHECKBOX,306500,309500,35500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,306500,309500,25300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,306500,309500,46400
BIWEEKLY,SINGLE,STANDARD,306500,309500,35500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,306500,309500,53200
BIWEEKLY,MARRIED,STANDARD,309500,312500,21600
BIWEEKLY,MARRIED,STEP2_CHECKBOX,309500,312500,36200
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,309500,312500,25600
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,309500,312500,47200
BIWEEKLY,SINGLE,STANDARD,309500,312500,36200
BIWEEKLY,SINGLE,STEP2_CHECKBOX,309500,312500,54000
BIWEEKLY,MARRIED,STANDARD,312500,315500,22000
BIWEEKLY,MARRIED,STEP2_CHECKBOX,312500,315500,36800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,312500,315500,26000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,312500,315500,47900
BIWEEKLY,SINGLE,STANDARD,312500,315500,36800
BIWEEKLY,SINGLE,STEP2_CHECKBOX,312500,315500,54700
BIWEEKLY,MARRIED,STANDARD,315500,318500,22400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,315500,318500,37500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,315500,318500,26300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,315500,318500,48600
BIWEEKLY,SINGLE,STANDARD,315500,318500,37500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,315500,318500,55400
BIWEEKLY,MARRIED,STANDARD,318500,321500,22700
BIWEEKLY,MARRIED,STEP2_CHECKBOX,318500,321500,38100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,318500,321500,26700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,318500,321500,49300
BIWEEKLY,SINGLE,STANDARD,318500,321500,38100
BIWEEKLY,SINGLE,STEP2_CHECKBOX,318500,321500,56100
BIWEEKLY,MARRIED,STANDARD,321500,324500,23100
BIWEEKLY,MARRIED,STEP2_CHECKBOX,321500,324500,38800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,321500,324500,27100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,321500,324500,50000
BIWEEKLY,SINGLE,STANDARD,321500,324500,38800
BIWEEKLY,SINGLE,STEP2_CHECKBOX,321500,324500,56800
BIWEEKLY,MARRIED,STANDARD,324500,327500,23400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,324500,327500,39500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,324500,327500,27400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,324500,327500,50800
BIWEEKLY,SINGLE,STANDARD,324500,327500,39500
BIWEEKLY,SINGLE,STEP2_CHECKBOX,324500,327500,57600
BIWEEKLY,MARRIED,STANDARD,327500,330500,23800
BIWEEKLY,MARRIED,STEP2_CHECKBOX,327500,330500,40100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,327500,330500,27800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,327500,330500,51500
BIWEEKLY,SINGLE,STANDARD,327500,330500,40100
BIWEEKLY,SINGLE,STEP2_CHECKBOX,327500,330500,58300
BIWEEKLY,MARRIED,STANDARD,330500,333500,24200
BIWEEKLY,MARRIED,STEP2_CHECKBOX,330500,333500,40800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,330500,333500,28100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,330500,333500,52200
BIWEEKLY,SINGLE,STANDARD,330500,333500,40800
BIWEEKLY,SINGLE,STEP2_CHECKBOX,330500,333500,59000
BIWEEKLY,MARRIED,STANDARD,333500,336500,24500
BIWEEKLY,MARRIED,STEP2_CHECKBOX,333500,336500,41400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,333500,336500,28500
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,333500,336500,52900
BIWEEKLY,SINGLE,STANDARD,333500,336500,41400
BIWEEKLY,SINGLE,STEP2_CHECKBOX,333500,336500,59700
BIWEEKLY,MARRIED,STANDARD,336500,339500,24900
BIWEEKLY,MARRIED,STEP2_CHECKBOX,336500,339500,42100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,336500,339500,29100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,336500,339500,53600
BIWEEKLY,SINGLE,STANDARD,336500,339500,42100
BIWEEKLY,SINGLE,STEP2_CHECKBOX,336500,339500,60400
BIWEEKLY,MARRIED,STANDARD,339500,342500,25200
BIWEEKLY,MARRIED,STEP2_CHECKBOX,339500,342500,42800
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,339500,342500,29700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,339500,342500,54400
BIWEEKLY,SINGLE,STANDARD,339500,342500,42800
BIWEEKLY,SINGLE,STEP2_CHECKBOX,339500,342500,61200
BIWEEKLY,MARRIED,STANDARD,342500,345500,25600
BIWEEKLY,MARRIED,STEP2_CHECKBOX,342500,345500,43400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,342500,345500,30400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,342500,345500,55100
BIWEEKLY,SINGLE,STANDARD,342500,345500,43400
BIWEEKLY,SINGLE,STEP2_CHECKBOX,342500,345500,61900
BIWEEKLY,MARRIED,STANDARD,345500,348500,26000
BIWEEKLY,MARRIED,STEP2_CHECKBOX,345500,348500,44100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,345500,348500,31100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,345500,348500,55800
BIWEEKLY,SINGLE,STANDARD,345500,348500,44100
BIWEEKLY,SINGLE,STEP2_CHECKBOX,345500,348500,62600
BIWEEKLY,MARRIED,STANDARD,348500,351500,26300
BIWEEKLY,MARRIED,STEP2_CHECKBOX,348500,351500,44700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,348500,351500,31700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,348500,351500,56500
BIWEEKLY,SINGLE,STANDARD,348500,351500,44700
BIWEEKLY,SINGLE,STEP2_CHECKBOX,348500,351500,63300
BIWEEKLY,MARRIED,STANDARD,351500,354500,26700
BIWEEKLY,MARRIED,STEP2_CHECKBOX,351500,354500,45400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,351500,354500,32400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,351500,354500,57200
BIWEEKLY,SINGLE,STANDARD,351500,354500,45400
BIWEEKLY,SINGLE,STEP2_CHECKBOX,351500,354500,64000
BIWEEKLY,MARRIED,STANDARD,354500,357500,27000
BIWEEKLY,MARRIED,STEP2_CHECKBOX,354500,357500,46100
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,354500,357500,33000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,354500,357500,58000
BIWEEKLY,SINGLE,STANDARD,354500,357500,46100
BIWEEKLY,SINGLE,STEP2_CHECKBOX,354500,357500,64800
BIWEEKLY,MARRIED,STANDARD,357500,360500,27400
BIWEEKLY,MARRIED,STEP2_CHECKBOX,357500,360500,46700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,357500,360500,33700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,357500,360500,58700
BIWEEKLY,SINGLE,STANDARD,357500,360500,46700
BIWEEKLY,SINGLE,STEP2_CHECKBOX,357500,360500,65500
BIWEEKLY,MARRIED,STANDARD,360500,363500,27800
BIWEEKLY,MARRIED,STEP2_CHECKBOX,360500,363500,47400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,360500,363500,34400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,360500,363500,59400
BIWEEKLY,SINGLE,STANDARD,360500,363500,47400
BIWEEKLY,SINGLE,STEP2_CHECKBOX,360500,363500,66200
BIWEEKLY,MARRIED,STANDARD,363500,366500,28100
BIWEEKLY,MARRIED,STEP2_CHECKBOX,363500,366500,48000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,363500,366500,35000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,363500,366500,60100
BIWEEKLY,SINGLE,STANDARD,363500,366500,48000
BIWEEKLY,SINGLE,STEP2_CHECKBOX,363500,366500,66900
BIWEEKLY,MARRIED,STANDARD,366500,369500,28500
BIWEEKLY,MARRIED,STEP2_CHECKBOX,366500,369500,48700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,366500,369500,35700
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,366500,369500,60800
BIWEEKLY,SINGLE,STANDARD,366500,369500,48700
BIWEEKLY,SINGLE,STEP2_CHECKBOX,366500,369500,67600
BIWEEKLY,MARRIED,STANDARD,369500,372500,28800
BIWEEKLY,MARRIED,STEP2_CHECKBOX,369500,372500,49400
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,369500,372500,36300
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,369500,372500,61600
BIWEEKLY,SINGLE,STANDARD,369500,372500,49400
BIWEEKLY,SINGLE,STEP2_CHECKBOX,369500,372500,68400
BIWEEKLY,MARRIED,STANDARD,372500,,29200
BIWEEKLY,MARRIED,STEP2_CHECKBOX,372500,,50000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STANDARD,372500,,37000
BIWEEKLY,HEAD_OF_HOUSEHOLD,STEP2_CHECKBOX,372500,,62300
BIWEEKLY,SINGLE,STANDARD,372500,,50000
BIWEEKLY,SINGLE,STEP2_CHECKBOX,372500,,69100
